model,feature,importance
Decision Tree,B01001_033E,0.0036090971542669854
Decision Tree,B01001_044E,0.002500219808568677
Decision Tree,B15003_013E,0.00249117829456908
Decision Tree,B02001_005E,0.0013135013205264902
Decision Tree,B23025_006E,8.916285514012555e-16
Decision Tree,B01001_012E,0.0
Decision Tree,B01001_015E,0.0
Decision Tree,B01001_016E,0.0
Decision Tree,B01001_021E,0.0
Decision Tree,B01001_022E,0.0
Decision Tree,B01001_023E,0.0
Decision Tree,B01001_024E,0.0
Decision Tree,B01001_025E,0.0
Decision Tree,B01001_026E,0.0
Decision Tree,B01001_019E,0.0
Decision Tree,B01001_020E,0.0
Decision Tree,B01001_028E,0.0
Decision Tree,B01001_011E,0.0
Decision Tree,B01001_013E,0.0
Decision Tree,B01001_014E,0.0
Decision Tree,B01001_017E,0.0
Decision Tree,B01001_018E,0.0
Decision Tree,B01001_001E,0.0
Decision Tree,B01001_002E,0.0
Decision Tree,B01001_005E,0.0
Decision Tree,B01001_006E,0.0
Decision Tree,B01001_007E,0.0
Decision Tree,B01001_008E,0.0
Decision Tree,B01001_009E,0.0
Decision Tree,B01001_010E,0.0
Decision Tree,B01001_003E,0.0
Decision Tree,B01001_004E,0.0
Decision Tree,B01001_043E,0.0
Decision Tree,B01001_042E,0.0
Decision Tree,B01001_041E,0.0
Decision Tree,B01001_040E,0.0
Decision Tree,B01001_038E,0.0
Decision Tree,B01001_039E,0.0
Decision Tree,B01001_037E,0.0
Decision Tree,B01001_036E,0.0
Decision Tree,B01001_030E,0.0
Decision Tree,B01001_035E,0.0
Decision Tree,B01001_034E,0.0
Decision Tree,B01001_032E,0.0
Decision Tree,B01001_029E,0.0
Decision Tree,B01001_031E,0.0
Decision Tree,B01001_027E,0.0
Decision Tree,B01001_049E,0.0
Decision Tree,B15003_001E,0.0
Decision Tree,B15003_002E,0.0
Decision Tree,B15003_004E,0.0
Decision Tree,B15003_003E,0.0
Decision Tree,B15003_006E,0.0
Decision Tree,B15003_007E,0.0
Decision Tree,B01001_047E,0.0
Decision Tree,B01001_045E,0.0
Decision Tree,B02001_003E,0.0
Decision Tree,B02001_004E,0.0
Decision Tree,B02001_006E,0.0
Decision Tree,B02001_007E,0.0
Decision Tree,B02001_008E,0.0
Decision Tree,B02001_001E,0.0
Decision Tree,B02001_002E,0.0
Decision Tree,B01001_046E,0.0
Decision Tree,B15003_017E,0.0
Decision Tree,B15003_016E,0.0
Decision Tree,B15003_015E,0.0
Decision Tree,B15003_020E,0.0
Decision Tree,B15003_021E,0.0
Decision Tree,B15003_022E,0.0
Decision Tree,B15003_023E,0.0
Decision Tree,B15003_018E,0.0
Decision Tree,B15003_024E,0.0
Decision Tree,B19013_001E,0.0
Decision Tree,B17001_002E,0.0
Decision Tree,B17001_001E,0.0
Decision Tree,B17001_003E,0.0
Decision Tree,B17001_004E,0.0
Decision Tree,B17001_006E,0.0
Decision Tree,B15003_019E,0.0
Decision Tree,B17001_007E,0.0
Decision Tree,B17001_008E,0.0
Decision Tree,B17001_010E,0.0
Decision Tree,B17001_009E,0.0
Decision Tree,B17001_012E,0.0
Decision Tree,B17001_013E,0.0
Decision Tree,B15003_008E,0.0
Decision Tree,B15003_005E,0.0
Decision Tree,B15003_009E,0.0
Decision Tree,B15003_010E,0.0
Decision Tree,B15003_011E,0.0
Decision Tree,B15003_012E,0.0
Decision Tree,B15003_014E,0.0
Decision Tree,B02001_009E,0.0
Decision Tree,B02001_010E,0.0
Decision Tree,B01001_048E,0.0
Decision Tree,B17001_022E,0.0
Decision Tree,B17001_021E,0.0
Decision Tree,B17001_020E,0.0
Decision Tree,B17001_019E,0.0
Decision Tree,B17001_017E,0.0
Decision Tree,B17001_018E,0.0
Decision Tree,B17001_016E,0.0
Decision Tree,B17001_015E,0.0
Decision Tree,B17001_011E,0.0
Decision Tree,B17001_014E,0.0
Decision Tree,B17001_026E,0.0
Decision Tree,B17001_024E,0.0
Decision Tree,B17001_028E,0.0
Decision Tree,B17001_029E,0.0
Decision Tree,B17001_030E,0.0
Decision Tree,B17001_025E,0.0
Decision Tree,B17001_039E,0.0
Decision Tree,B17001_040E,0.0
Decision Tree,B17001_042E,0.0
Decision Tree,B17001_041E,0.0
Decision Tree,B17001_043E,0.0
Decision Tree,B17001_044E,0.0
Decision Tree,B17001_046E,0.0
Decision Tree,B17001_047E,0.0
Decision Tree,B17001_031E,0.0
Decision Tree,B17001_032E,0.0
Decision Tree,B17001_034E,0.0
Decision Tree,B17001_033E,0.0
Decision Tree,B17001_035E,0.0
Decision Tree,B17001_036E,0.0
Decision Tree,B17001_038E,0.0
Decision Tree,B17001_027E,0.0
Decision Tree,B17001_055E,0.0
Decision Tree,B17001_054E,0.0
Decision Tree,B17001_053E,0.0
Decision Tree,B17001_052E,0.0
Decision Tree,B17001_051E,0.0
Decision Tree,B17001_050E,0.0
Decision Tree,B17001_049E,0.0
Decision Tree,B17001_048E,0.0
Decision Tree,B23025_004E,0.0
Decision Tree,B17001_056E,0.0
Decision Tree,B17001_058E,0.0
Decision Tree,B17001_057E,0.0
Decision Tree,B23025_001E,0.0
Decision Tree,B23025_002E,0.0
Decision Tree,B23025_003E,0.0
Decision Tree,B17001_059E,0.0
Decision Tree,labor_force,0.0
Decision Tree,total_housing_units,0.0
Decision Tree,median_income,0.0
Decision Tree,total_population,0.0
Decision Tree,B25001_001E,0.0
Decision Tree,B23025_007E,0.0
Decision Tree,B23025_005E,0.0
Decision Tree,unemployed,0.0
Decision Tree,black_population,0.0
Decision Tree,white_population,0.0
Decision Tree,bachelors_degree,0.0
Decision Tree,masters_degree,0.0
Decision Tree,below_poverty,0.0
Decision Tree,asian_population,0.0
Decision Tree,black_pct,0.0
Decision Tree,log_population,0.0
Random Forest,white_pct,0.05843907372034211
Random Forest,higher_education_rate,0.055437394077751605
Random Forest,black_pct,0.04768301303880795
Random Forest,B15003_025E,0.028073534918082083
Random Forest,doctorate_degree,0.02668481169230677
Random Forest,B02001_005E,0.023859969769124686
Random Forest,poverty_rate,0.02248075518155895
Random Forest,asian_population,0.021277501773273196
Random Forest,B15003_023E,0.0201193013851423
Random Forest,B15003_024E,0.020021739534076984
Random Forest,B02001_003E,0.01939180099094494
Random Forest,black_population,0.018201290849232818
Random Forest,professional_degree,0.01764698425521517
Random Forest,unemployment_rate,0.016786132197452147
Random Forest,B01001_031E,0.016431934936087026
Random Forest,median_income,0.014629956208348605
Random Forest,B19013_001E,0.014600826982339226
Random Forest,masters_degree,0.014540644090161552
Random Forest,B01001_034E,0.014448647956830436
Random Forest,asian_pct,0.014408372210500248
Random Forest,B17001_010E,0.012423443024685545
Random Forest,B01001_009E,0.01232705960398383
Random Forest,B01001_033E,0.011062012453471
Random Forest,bachelors_degree,0.011022308102161038
Random Forest,B17001_024E,0.010488036236657982
Random Forest,B02001_002E,0.010395961973367706
Random Forest,B01001_010E,0.010214854000398557
Random Forest,unemployed,0.009826176633077945
Random Forest,B01001_007E,0.009732856725935362
Random Forest,B15003_022E,0.009708421378245392
Random Forest,white_population,0.009156237960251355
Random Forest,B01001_032E,0.00869272057649703
Random Forest,B23025_004E,0.007866204345923902
Random Forest,B02001_004E,0.0076775771655199845
Random Forest,B02001_008E,0.007481948808399372
Random Forest,B23025_005E,0.007174766487346837
Random Forest,B15003_018E,0.005937346963895943
Random Forest,B15003_013E,0.005151760514180766
Random Forest,B15003_014E,0.005138977025419832
Random Forest,labor_force,0.004955525318830471
Random Forest,B02001_010E,0.004753933494491842
Random Forest,B01001_008E,0.004605878243923876
Random Forest,B23025_003E,0.004557730773277622
Random Forest,B17001_006E,0.004416431299783838
Random Forest,B01001_024E,0.00436566004711196
Random Forest,B17001_029E,0.00434068994140647
Random Forest,B15003_012E,0.00428429376878556
Random Forest,B23025_002E,0.004152405097228755
Random Forest,B17001_017E,0.0041250386749050036
Random Forest,B02001_007E,0.0040815938628507254
Random Forest,B02001_009E,0.004057507714441422
Random Forest,B15003_010E,0.00395725449844322
Random Forest,B17001_018E,0.003937989159516461
Random Forest,B01001_035E,0.0038886568063097367
Random Forest,B17001_059E,0.003851596979374516
Random Forest,B15003_015E,0.0038447558135425923
Random Forest,B15003_017E,0.0037590675640212156
Random Forest,B17001_056E,0.003755650147454207
Random Forest,B01001_047E,0.0037297169782582974
Random Forest,below_poverty,0.0036609504503733394
Random Forest,B17001_023E,0.0036207247466831043
Random Forest,B17001_050E,0.0036195429613006154
Random Forest,B17001_054E,0.0036176532839312576
Random Forest,B17001_052E,0.003611804745360589
Random Forest,B17001_004E,0.003508673573835658
Random Forest,B17001_045E,0.00349853866148238
Random Forest,B25001_001E,0.0033597084293216922
Random Forest,B17001_026E,0.003295021044505993
Random Forest,B01001_049E,0.003284423229341768
Random Forest,B15003_007E,0.0031858291604757866
Random Forest,B17001_011E,0.003176558683536802
Random Forest,B01001_023E,0.0031711083224144425
Random Forest,B17001_020E,0.003150051251074599
Random Forest,B01001_046E,0.003139285012955381
Random Forest,B17001_022E,0.0031210695506073893
Random Forest,total_housing_units,0.0031197624865706847
Random Forest,B01001_042E,0.0030921399487987156
Random Forest,B15003_016E,0.0030804899009906923
Random Forest,B17001_003E,0.0030599134039109343
Random Forest,B15003_019E,0.003052283122375967
Random Forest,B01001_029E,0.0030241440283244503
Random Forest,B17001_043E,0.002994683199622719
Random Forest,B15003_011E,0.0029523100688525527
Random Forest,B17001_036E,0.0029268191003155183
Random Forest,B23025_007E,0.002918146351565478
Random Forest,B17001_051E,0.0028989426456104772
Random Forest,B01001_048E,0.0028789126719196696
Random Forest,B01001_021E,0.0027752617188940808
Random Forest,B01001_018E,0.002737892112398222
Random Forest,B17001_048E,0.00273029025093379
Random Forest,B23025_006E,0.0027288000243852876
Random Forest,B17001_037E,0.002710276220513701
Random Forest,B01001_025E,0.0027017811779191784
Random Forest,B17001_002E,0.0026876316675041928
Random Forest,B15003_002E,0.002681042009689258
Random Forest,B17001_014E,0.0026791263318186997
Random Forest,B17001_038E,0.002670137927228097
Random Forest,B15003_009E,0.002636967543210647
Random Forest,B01001_006E,0.0026330805886493015
Random Forest,B01001_044E,0.0026212808404584005
Random Forest,B17001_025E,0.0026130176303196194
Random Forest,B17001_030E,0.0026043739731079663
Random Forest,B17001_012E,0.0025538140094163004
Random Forest,B17001_027E,0.002546267152187742
Random Forest,B17001_015E,0.002542313047822258
Random Forest,B01001_030E,0.002486812707706714
Random Forest,B01001_014E,0.0024821576680944444
Random Forest,B17001_008E,0.0024745489821130884
Random Forest,B17001_009E,0.0024505425729829115
Random Forest,B15003_006E,0.002423307306030036
Random Forest,B17001_034E,0.0024204710998487027
Random Forest,B01001_005E,0.002330125739299662
Random Forest,B17001_035E,0.002286868449729801
Random Forest,B01001_045E,0.0022844196482594515
Random Forest,B17001_028E,0.002270759142502429
Random Forest,B17001_013E,0.0022655012029742343
Random Forest,B17001_058E,0.00226083886487406
Random Forest,B01001_027E,0.0022602897329939346
Random Forest,B01001_028E,0.0022425026812567597
Random Forest,B17001_033E,0.0021889109202909303
Random Forest,B15003_020E,0.002175812707041003
Random Forest,B17001_040E,0.002172368361609106
Random Forest,B17001_049E,0.0021579688145493465
Random Forest,B17001_053E,0.0021572322284477254
Random Forest,B01001_012E,0.0021426138998452693
Random Forest,B17001_005E,0.0021387896024075968
Random Forest,B17001_044E,0.002131347334718744
Random Forest,B01001_038E,0.0021246803696686693
Random Forest,B17001_039E,0.002108758732295087
Random Forest,B01001_011E,0.0020968971631852578
Random Forest,B01001_022E,0.0020528394124329345
Random Forest,B01001_043E,0.0020391608886045393
Random Forest,B17001_007E,0.0020142770073225224
Random Forest,B01001_003E,0.002001909747597494
Random Forest,B17001_057E,0.001981159748782849
Random Forest,B17001_016E,0.0019351898159406782
Random Forest,B01001_037E,0.0019301155439638174
Random Forest,B17001_021E,0.0019084184175867111
Random Forest,B02001_006E,0.0018883497949010925
Random Forest,B17001_041E,0.001801696084823229
Random Forest,B01001_004E,0.0018001832025158749
Random Forest,B01001_020E,0.0017995512187967532
Random Forest,B01001_017E,0.0017873301242293349
Random Forest,B01001_019E,0.0017405469844453425
Random Forest,B17001_019E,0.0017392761661242633
Random Forest,B01001_013E,0.0017175598857832825
Random Forest,B15003_021E,0.0016935979912464751
Random Forest,B17001_046E,0.0016779000874937123
Random Forest,B15003_008E,0.0016438501551893957
Random Forest,B01001_039E,0.0016298002975052284
Random Forest,log_population,0.0015912711690456325
Random Forest,B17001_042E,0.0015823924985093204
Random Forest,B17001_047E,0.001566417252178442
Random Forest,B01001_041E,0.0015661010817595506
Random Forest,B01001_001E,0.0015590819576130404
Random Forest,B15003_005E,0.001543100161482363
Random Forest,B17001_055E,0.001541907256992346
Random Forest,B17001_032E,0.0014241256817084898
Random Forest,B01001_016E,0.0013903756364484867
Random Forest,B23025_001E,0.001332571239878161
Random Forest,total_population,0.0013047599122173984
Random Forest,B15003_004E,0.0012878357591826078
Random Forest,B01001_015E,0.0012451434910590296
Random Forest,B01001_002E,0.001235086279242752
Random Forest,B01001_036E,0.0012051396629655768
Random Forest,B17001_001E,0.0011970708080612145
Random Forest,B15003_001E,0.001128663348496298
Random Forest,B17001_031E,0.0011254232182487357
Random Forest,B01001_040E,0.0011026448140078436
Random Forest,B15003_003E,0.0010509726992562099
Random Forest,B01001_026E,0.0009143396649535161
Random Forest,B02001_001E,0.0008517617052111326
Gradient Boosting,white_pct,0.25424098629463265
Gradient Boosting,higher_education_rate,0.1576615961965085
Gradient Boosting,B01001_033E,0.09615353908491346
Gradient Boosting,doctorate_degree,0.08441480898524657
Gradient Boosting,B15003_025E,0.06362529811762578
Gradient Boosting,B17001_024E,0.05717682464688098
Gradient Boosting,black_pct,0.0371390812901508
Gradient Boosting,asian_pct,0.029229742156326673
Gradient Boosting,poverty_rate,0.0204408408688776
Gradient Boosting,unemployment_rate,0.018062470498067956
Gradient Boosting,B02001_007E,0.010311354378889952
Gradient Boosting,B01001_031E,0.009231873747223137
Gradient Boosting,B02001_009E,0.00799308597739693
Gradient Boosting,B15003_008E,0.0076047338963357945
Gradient Boosting,B02001_004E,0.007180256638882767
Gradient Boosting,B17001_029E,0.0067038350815605465
Gradient Boosting,B15003_015E,0.005479510000304075
Gradient Boosting,B15003_004E,0.004899762628574455
Gradient Boosting,B17001_009E,0.004855764271186344
Gradient Boosting,B17001_014E,0.00438355090833261
Gradient Boosting,B17001_010E,0.0036167100601401225
Gradient Boosting,B02001_008E,0.003466805243026669
Gradient Boosting,B15003_010E,0.0033710306805755344
Gradient Boosting,B23025_006E,0.0032609804446432
Gradient Boosting,B01001_010E,0.003186827901193046
Gradient Boosting,B19013_001E,0.0028881048240581952
Gradient Boosting,B17001_037E,0.0027420257093736357
Gradient Boosting,B01001_006E,0.00267935870998485
Gradient Boosting,B17001_053E,0.0025283807307675487
Gradient Boosting,B01001_028E,0.0025020738877130377
Gradient Boosting,B17001_026E,0.002404666634982676
Gradient Boosting,B17001_022E,0.002396230490221848
Gradient Boosting,B17001_051E,0.002335879704872485
Gradient Boosting,B02001_010E,0.002298093012715801
Gradient Boosting,B17001_044E,0.0021968663350860813
Gradient Boosting,B17001_048E,0.0021609539302144955
Gradient Boosting,black_population,0.002120887895716408
Gradient Boosting,B15003_021E,0.0020128722053844787
Gradient Boosting,B02001_003E,0.0018548338396284893
Gradient Boosting,B02001_005E,0.0018025918571637572
Gradient Boosting,B01001_019E,0.0017842568346402605
Gradient Boosting,B17001_027E,0.0016882122869112796
Gradient Boosting,B01001_005E,0.0016799145082430317
Gradient Boosting,B17001_036E,0.0016188131199533471
Gradient Boosting,B17001_033E,0.0016151022738129053
Gradient Boosting,B17001_006E,0.0016004653483432014
Gradient Boosting,B01001_007E,0.0015713818385225862
Gradient Boosting,B15003_013E,0.0015602558209181375
Gradient Boosting,B01001_003E,0.0015444327236284704
Gradient Boosting,B17001_012E,0.001445482514178609
Gradient Boosting,median_income,0.001393029747376358
Gradient Boosting,B15003_007E,0.0013929027270884419
Gradient Boosting,B01001_045E,0.0013829620174066013
Gradient Boosting,B15003_019E,0.0013630995667320018
Gradient Boosting,B01001_034E,0.0013349484444002831
Gradient Boosting,B15003_020E,0.0013225941945676474
Gradient Boosting,B15003_018E,0.0012916980857169676
Gradient Boosting,B15003_003E,0.0012505513868077555
Gradient Boosting,B15003_009E,0.0011920904818396177
Gradient Boosting,B01001_008E,0.0011686903953804053
Gradient Boosting,B01001_024E,0.0011393652845242978
Gradient Boosting,B15003_024E,0.0010965107916644282
Gradient Boosting,professional_degree,0.0010949883666442936
Gradient Boosting,B17001_050E,0.0010703462140273614
Gradient Boosting,B17001_008E,0.0010480702008106256
Gradient Boosting,bachelors_degree,0.0010159266237069803
Gradient Boosting,B17001_034E,0.0009858158756248523
Gradient Boosting,B01001_022E,0.0009832982814984256
Gradient Boosting,B15003_006E,0.0009622123744136036
Gradient Boosting,B15003_012E,0.0009467278904717552
Gradient Boosting,B01001_038E,0.0009055193844446428
Gradient Boosting,unemployed,0.0008998840097507069
Gradient Boosting,B01001_037E,0.0008708746257371388
Gradient Boosting,B17001_028E,0.000758809328157222
Gradient Boosting,B01001_021E,0.0007184574369800156
Gradient Boosting,B17001_023E,0.0007113223210982947
Gradient Boosting,B17001_020E,0.0007004163182709522
Gradient Boosting,B17001_021E,0.0006739836159655865
Gradient Boosting,B23025_005E,0.0006687500155704864
Gradient Boosting,B17001_015E,0.0005913697747313706
Gradient Boosting,B15003_011E,0.0005468708137247242
Gradient Boosting,B17001_056E,0.0005225589448921115
Gradient Boosting,B01001_049E,0.0005157776612612953
Gradient Boosting,asian_population,0.0005152714001994971
Gradient Boosting,B01001_009E,0.0005056951823737772
Gradient Boosting,B15003_022E,0.0004992660515281003
Gradient Boosting,B01001_035E,0.0004932671049627697
Gradient Boosting,B17001_058E,0.0004817381040740849
Gradient Boosting,B01001_032E,0.00047258197264883704
Gradient Boosting,B01001_039E,0.0004472400570283814
Gradient Boosting,B01001_026E,0.0004357862699029824
Gradient Boosting,B15003_017E,0.00042243968496578547
Gradient Boosting,B15003_002E,0.0004143866291719651
Gradient Boosting,B02001_006E,0.000411505408530661
Gradient Boosting,B17001_019E,0.00039039418025979897
Gradient Boosting,B01001_047E,0.0003883518176815186
Gradient Boosting,B17001_004E,0.00037972307987969547
Gradient Boosting,B17001_030E,0.000372121132516652
Gradient Boosting,B17001_045E,0.0003657904599620976
Gradient Boosting,B17001_039E,0.00035714247794860497
Gradient Boosting,B25001_001E,0.0003508545573551297
Gradient Boosting,B17001_013E,0.00034290505876204694
Gradient Boosting,B17001_017E,0.00032018706021089615
Gradient Boosting,B01001_025E,0.0002950188903368325
Gradient Boosting,B01001_044E,0.00029196862074801504
Gradient Boosting,total_housing_units,0.00029131911468012673
Gradient Boosting,B01001_018E,0.00025639495188611557
Gradient Boosting,B17001_016E,0.00024512211429236324
Gradient Boosting,B01001_042E,0.0002397065582868142
Gradient Boosting,labor_force,0.0002317662057739217
Gradient Boosting,B17001_007E,0.00022371104318025446
Gradient Boosting,B17001_049E,0.00021869222055520438
